Domain,Node,Schedule,Action,Start_Time,WeekDays,Status,ReturnCode
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP003,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,8
WIN,HAIDBURWAPP004,WIN_1700,INCREMENTAL,17:00:00,Any,Completed,0
